match_id,player_id,b1,b2,sigma_b1,sigma_b2,start_pos_super,Starting Position,Team,Jersey Num,first_name,last_name,ball_in_play,possession,Player,Position,Age,Market value,Matches played,Minutes played,Goals,xG,Assists,xA,Birth country,Passport country,Foot,Height,Weight,On loan
984577,186663.0,11.730864965621329,-1.0717153939063547e-05,0.002028617505030835,1.8622272153739537e-08,F,FW,Home,45,Marvin,Egho,0.6416305808571002,0.26725541642668715,M. Egho,CF,25.0,450000.0,29.0,2041.0,6.0,4.36,1.0,1.45,Austria,Austria,right,188.0,80.0,no
984577,213155.0,13.590313587329586,-1.341720424677281e-05,0.003191473413746944,2.9297039383069122e-08,M,CM,Home,14,Frederik,Lauenborg,0.6416305808571002,0.26725541642668715,F. Lauenborg,"LCMF, RW, RCMF",22.0,350000.0,20.0,776.0,0.0,1.49,1.0,0.8,Denmark,Denmark,left,181.0,80.0,no
984577,51668.0,12.987678263998225,-2.389783937742129e-05,0.0025453997564744315,2.3366221938483607e-08,FB,LFB,Home,17,Kevin,Conboy,0.6416305808571002,0.26725541642668715,K. Conboy,LB,31.0,300000.0,31.0,2818.0,3.0,1.93,5.0,4.6,Denmark,Denmark,left,185.0,77.0,no
984577,196239.0,13.429711122309287,-2.28385456778072e-05,0.002495674874533039,2.2909758382743914e-08,M,LM,Home,23,Saba,Lobzhanidze,0.6416305808571002,0.26725541642668715,S. Lobzhanidze,"LW, CF, RW",24.0,800000.0,37.0,3318.0,8.0,9.82,4.0,4.78,Georgia,Georgia,right,175.0,72.0,no
984577,204164.0,10.446036413208864,8.906164704881579e-06,0.0022157439767261197,2.034005305357845e-08,M,LM,Away,6,Joel,Andersson,0.6416305808571002,0.7327445835733128,J. Andersson,"RWB, LWB",22.0,2500000.0,30.0,2747.0,1.0,1.56,4.0,3.71,Sweden,Sweden,right,178.0,68.0,no
984577,13994.0,11.366449014957249,-1.361379360366048e-05,0.0017875598792132614,1.6409415088349234e-08,M,CM,Away,7,Jakob,Poulsen,0.6416305808571002,0.7327445835733128,J. Poulsen,"RCMF, LCMF",36.0,400000.0,34.0,3078.0,7.0,5.66,7.0,7.08,Denmark,Denmark,right,181.0,74.0,no
984577,200933.0,11.953356787151868,-1.0872315188864942e-05,0.002617093925188197,2.402435895262946e-08,M,CM,Away,10,Evander,da Silva Ferreira,0.6416305808571002,0.7327445835733128,Evander,"LCMF, AMF, LCMF3",21.0,3500000.0,26.0,1855.0,9.0,4.95,4.0,3.71,Brazil,Brazil,right,179.0,74.0,no
984577,115982.0,11.665245842675764,-8.652587145385464e-06,0.0020352063178202713,1.8682756262796883e-08,CB,CD,Away,14,Alexander,Scholz,0.6416305808571002,0.7327445835733128,A. Scholz,"LCB3, RCB3",26.0,2000000.0,27.0,2527.0,3.0,2.62,0.0,1.87,Denmark,"Denmark, Germany",right,189.0,87.0,no
984577,219009.0,16.606041320738033,-4.559766610980132e-05,0.0037066076122333758,3.402586013854344e-08,M,RM,Away,24,Mads,Dohr Thychosen,0.6416305808571002,0.7327445835733128,M. Thychosen,RWB,22.0,500000.0,13.0,1072.0,2.0,0.98,1.0,1.29,Denmark,Denmark,right,177.0,74.0,no
984577,61527.0,11.10278359361699,-1.3853145340312994e-05,0.0018861490673144593,1.7314442592158014e-08,CB,CD,Away,28,Erik,Sviatchenko,0.6416305808571002,0.7327445835733128,E. Sviatchenko,"CB, RCB3",27.0,2000000.0,27.0,2483.0,1.0,2.36,1.0,2.45,Denmark,"Denmark, Ukraine",right,185.0,82.0,no
984603,207273.0,9.396047274532632,1.8074268303920005e-05,0.004190624841139261,3.7135545625166073e-08,FB,RFB,Home,2,Stefan,Gartenmann,0.6020166521378023,0.3889228277059724,S. Gartenmann,"RB, RCB",22.0,700000.0,33.0,3141.0,4.0,2.5,2.0,2.27,Denmark,Denmark,right,185.0,75.0,no
984603,56317.0,9.849084219097207,-4.6708860354406925e-06,0.0015981633402922914,1.4162247810596985e-08,CB,CD,Home,5,Kees,Luijckx,0.6020166521378023,0.3889228277059724,K. Luijckx,LCB,33.0,350000.0,32.0,3025.0,2.0,4.37,1.0,0.7,Netherlands,Netherlands,right,190.0,86.0,no
984603,111282.0,11.8408849309862,-5.132475905108092e-06,0.002094215466907376,1.8558051956071002e-08,F,FW,Home,10,Mart,Lieder,0.6020166521378023,0.3889228277059724,M. Lieder,CF,29.0,500000.0,33.0,2884.0,7.0,10.89,3.0,2.88,Netherlands,Netherlands,right,188.0,85.0,no
984603,52644.0,13.090666368957875,-5.747010332330868e-06,0.002532401314755169,2.2441069748586832e-08,M,CM,Home,11,Soren,Frederiksen,0.6020166521378023,0.3889228277059724,S. Frederiksen,"RW, AMF, RCMF",29.0,300000.0,21.0,990.0,2.0,1.88,0.0,0.56,Denmark,Denmark,right,185.0,76.0,no
984603,192779.0,15.621220777542607,-3.208845813131226e-05,0.004063037977404326,3.600492488236104e-08,FB,LFB,Home,21,Jeppe,Simonsen,0.6020166521378023,0.3889228277059724,J. Simonsen,"RB, LB",23.0,300000.0,14.0,857.0,0.0,0.33,2.0,0.45,Denmark,Denmark,right,184.0,76.0,no
984603,50310.0,5.125214274035092,-1.438515432263198e-06,0.0015784754112622848,1.3987781630730153e-08,GK,GK,Home,28,Sebastian,Mielitz,0.6020166521378023,0.3889228277059724,S. Mielitz,GK,30.0,400000.0,34.0,3244.0,0.0,0.0,0.0,0.0,Germany,Germany,right,190.0,85.0,no
984603,436636.0,10.018770391785484,-2.878378647511568e-06,0.0019848712051239604,1.758908941228009e-08,M,CDM,Home,29,Victor,Mpindi Ekani,0.6020166521378023,0.3889228277059724,V. Ekani,DMF,22.0,300000.0,14.0,1023.0,0.0,0.64,0.0,0.22,Cameroon,Cameroon,right,190.0,82.0,no
984603,77443.0,11.924765275850431,-6.810290712423184e-06,0.002191882856969382,1.9423539241118048e-08,CB,CD,Away,3,Niklas,Backman,0.6020166521378023,0.6110771722940276,N. Backman,"RCB, LCB",30.0,300000.0,12.0,1095.0,0.0,0.53,0.0,0.26,Sweden,Sweden,right,187.0,80.0,no
984603,89226.0,10.600078329452232,7.163195308444466e-06,0.005167894071587854,4.579569262515614e-08,M,LM,Away,7,Jakob,Ankersen,0.6020166521378023,0.6110771722940276,J. Ankersen,"LW, LWF, LAMF",28.0,700000.0,34.0,2894.0,8.0,8.18,0.0,1.49,Denmark,Denmark,right,178.0,71.0,no
984603,102912.0,12.011396007239703,-1.2723019600596304e-05,0.002042194422314196,1.8097063607060437e-08,M,CM,Away,8,Mustafa,Amini,0.6020166521378023,0.6110771722940276,M. Amini,"RCMF, RCMF3, RDMF",26.0,700000.0,31.0,2686.0,2.0,2.14,4.0,3.69,Australia,"Australia, Afghanistan",right,173.0,71.0,no
984603,232904.0,6.564530758273556,-7.230090988318565e-06,0.0007890403086303852,6.9921415920075596e-09,GK,GK,Away,73,Kamil,Grabara,0.6020166521378023,0.6110771722940276,K. Grabara,GK,20.0,400000.0,16.0,1527.0,0.0,0.0,0.0,0.0,Poland,Poland,right,190.0,80.0,no
984603,213786.0,15.572375695146446,-2.451504686330705e-05,0.005197277957212315,4.605608001517189e-08,FB,RFB,Away,13,Alexander,Munksgaard,0.6020166521378023,0.6110771722940276,A. Munksgaard,"RB, RWB",21.0,350000.0,14.0,1113.0,0.0,0.09,1.0,1.68,Denmark,Denmark,right,181.0,75.0,no
984603,222353.0,13.290936532975905,-4.616963853320615e-06,0.003234828684051419,2.8665684003896535e-08,M,CM,Away,14,Jens,Stage,0.6020166521378023,0.6110771722940276,J. Stage,"LCMF, RW, CF",22.0,1000000.0,34.0,2980.0,6.0,4.29,1.0,2.01,Denmark,Denmark,right,185.0,83.0,no
984603,85050.0,12.202160361716206,-6.8425088980239134e-06,0.004208809627303503,3.729669172914313e-08,F,FW,Away,20,Patrick,Mortensen,0.6020166521378023,0.6110771722940276,P. Mortensen,CF,30.0,600000.0,12.0,1016.0,9.0,7.91,0.0,0.09,Denmark,Denmark,right,190.0,78.0,no
